core	label	flowcell	depth_in_core_cm	y_bp	library_concentration	temp	temp_method	mis	initial	avg_leng_initial	derep	avg_len_derep	sst	age_kyr	max_age_kyr
ST8	LV3003047141		309.5	39153.47	61.93	4.70233543022987	mgca_jonkers_2013	4.55	956051	61.3	849760	61.8	8.89722610078355	39.15347	150
ST8	LV3003047128		314.5	39577.97	73.06	3.9182935587019	mgca_jonkers_2013	4.55	61094930	57.4	16749573	59.4	8.83334865482924	39.57797	150
ST8	LV3003047112		319.5	40033.5	82.07	3.21978661089373	mgca_jonkers_2013	4.54866	36464277	69.6	15715775	72.5	8.76480191052874	40.0335	150
ST8	LV3003047095		324.5	40975.1666666667	76.96	3.86132680136238	mgca_jonkers_2013	4.51099333333333	55822169	58.7	15927657	60.6	8.62310282547109	40.9751666666667	150
ST8	LV3003047082		329.5	41916.8333333333	61.65	4.50286699183103	mgca_jonkers_2013	4.50083166666667	37053519	59.3	19269518	60.4	8.48140374041344	41.9168333333333	150
ST8	LV3003047067		334.5	42866.02	178.82	5.07611814185932	mgca_jonkers_2013	4.4653592	83694347	60.2	30143452	61.8	8.33857306903406	42.86602	150
ST8	LV3003047164		339.5	43933.02	61.8	4.579507658322	mgca_jonkers_2013	4.4786604	45835273	73.5	20978998	75.5	8.37946113303367	43.93302	150
ST8	LV3003047152		344.5	45000.02	114.81	4.08289717478468	mgca_jonkers_2013	4.3300006	86684643	67.2	27393512	69.9	8.47849004532337	45.00002	150
ST8	LV3003047140		349.5	46094.8	83.7	3.6236552712401	mgca_jonkers_2013	4.361896	2441785	64.6	2055101	65.5	8.58009723613548	46.0948	150
ST8	LV3003047127		354.5	47624.8	56.2	3.74985445424827	mgca_jonkers_2013	4.423736	50491529	60.3	11382703	63	8.72209745713196	47.6248	150
ST8	LV3003047110		359.5	49154.8	66.07	3.87605363725645	mgca_jonkers_2013	4.441424	47425083	62.5	15940375	65.4	8.86409767812845	49.1548	150
ST8	LV3003047094		364.5	50684.8	129.24	4.00225282026463	mgca_jonkers_2013	4.333152	80270443	61.2	21674703	64.2	8.71916462667657	50.6848	150
ST8	LV3003047081		369.5	52207.18	90.06	4.12845200327281	mgca_jonkers_2013	4.3369334	57423869	57.2	15919889	58.8	7.53394237030326	52.20718	150
ST8	LV3003047065		374.5	53610.18	140.39	4.25465118628098	mgca_jonkers_2013	4.4033892	57784676	58.3	11483201	61.5	6.44166131978254	53.61018	150
ST8	LV3003047161		379.5	54983.46	31.63	4.38085036928916	mgca_jonkers_2013	4.3111578	1104778	59.1	793502	62	6.47543092855096	54.98346	150
ST8	LV3003047160		384.5	55891.1266666667	36.23	4.50704955229734	mgca_jonkers_2013	4.34564506666667	1905989	56.6	991574	66.2	6.67190717786631	55.8911266666667	150
ST8	LV3003047159		389.5	56798.7933333333	81.65	4.63324873530552	mgca_jonkers_2013	4.41390346666667	39132173	80.8	14300268	84.8	6.86838342718166	56.7987933333333	150
ST8	LV3003047158		394.5	57706.46	70.06	4.75944791831369	mgca_jonkers_2013	4.4723876	44291383	79.6	12643578	86.6	7.06485967649701	57.70646	150
ST8	LV3003047139		399.5	58614.1266666667	44.97	4.88564710132187	mgca_jonkers_2013	4.4531524	15155861	77.9	8529497	83.7	8.62798528680874	58.6141266666667	150
ST8	LV3003047150		404.5	59521.7933333333	73.51	5.01184628433005	mgca_jonkers_2013	4.51870486666667	67120474	74.5	15427841	80.5	8.44254713374637	59.5217933333333	150
ST8	LV3003047149		409.5	60431.7	45.56	5.12335113965152	mgca_jonkers_2013	4.561147	62250597	65.1	9170430	69.9	7.85555370343168	60.4317	150
ST8	LV3003047148		414.5	61376.7	47.48	5.00464486121452	mgca_jonkers_2013	4.543903	53529330	65.5	11451620	69.9	7.88451611411687	61.3767	150
ST8	LV3003047147		419.5	62321.7	48.14	4.88593858277752	mgca_jonkers_2013	4.577481	52440180	63.1	9223523	66.9	7.91347852480206	62.3217	150
ST8	LV3003047146		424.5	63266.7	97.4	4.76723230434052	mgca_jonkers_2013	4.484661	58056720	65	17613674	68	7.94244093548725	63.2667	150
ST8	LV3003047126		429.5	64210.824	52.91	4.67067279387671	mgca_jonkers_2013	4.38529888	39791476	69.2	8102851	73.6	7.97137649847746	64.210824	150
ST8	LV3003047138		439.2	66015.8	67.91	5.15646144484223	mgca_jonkers_2013	4.567946	43852530	62.5	11180916	66.1	8.02669549973556	66.0158	150
ST8	LV3003047137		444.2	66946.2	44.94	5.40686796595848	mgca_jonkers_2013	4.446994	57575945	58.1	8645599	61.2	8.05521044883768	66.9462	150
ST8	LV3003047136		449.2	67876.6	70.92	5.65727448707473	mgca_jonkers_2013	4.422468	48960938	67.8	12594447	74.4	8.08372539793979	67.8766	150
ST8	LV3003047134		454.2	68807	41.22	5.90768100819097	mgca_jonkers_2013	4.46035	108020076	64.7	16261207	70.5	8.5256420642359	68.807	150
ST8	LV3003047133		459.2	70162	57.68	5.78064895406092	mgca_jonkers_2013	4.3038	58661945	62.9	13264329	66	9.41847614468938	70.162	150
ST8	LV3003047107		464.2	71517	80.3	5.65361689993088	mgca_jonkers_2013	4.21483	51573373	66.1	14724119	69.8	10.3113102251429	71.517	150
ST8	LV3003047125		469.2	72872	32.35	5.52658484580083	mgca_jonkers_2013	4.22744	36807425	62	6069589	66	9.79667019017442	72.872	150
ST8	LV3003047124		474.2	74227	25.72	5.39955279167078	mgca_jonkers_2013	4.01184	56910985	56.2	4264279	59.8	8.74840765343023	74.227	150
ST8	LV3003047123		479.2	75589	0.85	5.27252073754074	mgca_jonkers_2013	4.01479	138968645	61.2	2680752	68.5	7.91867251010661	75.589	150
ST8	LV3003047122		484.2	76951	31.46	5.14548868341069	mgca_jonkers_2013	4.07902	24623727	58.2	2750192	61.2	8.14654944891421	76.951	150
ST8	LV3003047093		494.2	79675	113.42	4.8914245751506	mgca_jonkers_2013	3.94875	32053168	64.3	15287314	67.4	8.33291896762292	79.675	150
ST8	LV3003047106		499.2	81063.75	62.43	5.17810449410702	mgca_jonkers_2013	3.818725	64245615	57.3	11079779	60.7	7.9892783476803	81.06375	150
ST8	LV3003047105		504.2	82452.5	68.23	5.46478441306344	mgca_jonkers_2013	3.813575	16496033	62.3	4172799	66.1	7.94999819731899	82.4525	150
ST8	LV3003047104		509.2	83841.25	1	5.75146433201987	mgca_jonkers_2013	3.8215875	113383177	60.2	4784193	65.9	8.14686985631632	83.84125	150
ST8	LV3003047101		514.2	85230	13.39	6.03814425097629	mgca_jonkers_2013	3.9753	127819917	64.4	11082300	71.1	8.34374151531365	85.23	150
ST8	LV3003047100		519.2	86611.75	84.21	6.32482416993271	mgca_jonkers_2013	4.13341	95184735	62.5	20731269	66.1	8.5396208419164	86.61175	150
ST8	LV3003047080		524.2	87993.5	86.42	6.61150408888914	mgca_jonkers_2013	4.110455	48772380	63.9	19379963	67.4	8.44662940914954	87.9935	150
ST8	LV3003047091		529.2	89375.25	64.75	6.89818400784556	mgca_jonkers_2013	4.072495	58200278	56.8	10983574	61.4	8.08112030852452	89.37525	150
ST8	LV3003047090		534.2	90757	58.67	7.18486392680198	mgca_jonkers_2013	4.03729	54585489	70.8	9274012	80.3	7.7156112078995	90.757	150
ST8	LV3003047089		539.2	92138.5	1.23	7.4715438457584	mgca_jonkers_2013	3.96892	470599457	65.4	14420088	86.5	7.35016823882878	92.1385	150
ST8	LV3003047088		544.2	93520	46.2	7.75822376471483	mgca_jonkers_2013	3.8688	27343593	58.7	3769785	62.9	6.98472526975806	93.52	150
ST8	LV3003047087		549.2	94901.5	1.28	8.04490368367125	mgca_jonkers_2013	3.776895	97312152	62.8	5067910	70.1	6.61928230068734	94.9015	150
ST8	LV3003047064		554.2	96283	31.71	8.33158360262767	mgca_jonkers_2013	3.77264	37955526	51.3	1581576	57.8	6.64358420103273	96.283	150
ST8	LV3003047079		559.2	97520	59.02	7.11639516042118	mgca_jonkers_2013	3.8664	51410020	73	14691354	78.1	6.85473981358423	97.52	150
ST8	LV3003047078		564.2	98757	23.95	5.90120671821468	mgca_jonkers_2013	3.80916	28784307	48.2	1579128	51.4	7.06589542613573	98.757	150
ST8	LV3003047077		569.2	99714.5	39.39	4.68601827600819	mgca_jonkers_2013	3.801435	34817460	60	3990510	64.6	7.22934045363618	99.7145	150
ST8	LV3003047074		574.2	100672	71.25	3.47082983380169	mgca_jonkers_2013	3.88392	3239870	51.6	919900	52.8	7.39278548113664	100.672	150
ST8	LV3003047073		579.2	101685	16.41	3.39144821384191	mgca_jonkers_2013	3.8789	8394072	50.9	674057	55.5	7.56570434574025	101.685	150
ST8	LV3003047162		584.2	102698	24.03	3.31206659388213	mgca_jonkers_2013	3.87396	19240014	49.7	2263696	51.8	7.78994871915485	102.698	150
ST8	LV3003047063		589.2	103695	26.33	3.23268497392235	mgca_jonkers_2013	3.9078	36052618	54.5	1895929	59.4	8.08727062917724	103.695	150
ST8	LV3003047062		594.2	104692	74.51	3.15330335396257	mgca_jonkers_2013	3.87156	12465076	64.7	2870399	66.7	8.38459253919963	104.692	150
ST8	LV3003047061		599.2	105689	43.21	3.07392173400279	mgca_jonkers_2013	3.95335	28071056	61.9	2895889	66	8.70043106924403	105.689	150
ST8	LV3003047060		604.2	106686	70.8	2.99454011404301	mgca_jonkers_2013	4.02744	14545489	58.9	3426624	62	9.16482148751936	106.686	150
ST8	LV3003047059		609.2	107683	57.46	2.91515849408323	mgca_jonkers_2013	4.08781	50404610	52.1	4862774	54.7	9.62921190579469	107.683	150
